Compound,m/z,Retention time (min),kmd,pass_relfil,pass_blnkfil,average CV,median CV,pass_cvfil,pass_insource,groups,fc,max,logmax,-logp,p,qval,-logq
1.002_310.99457,310.99457,1.002,0.9945700000000102,True,True,0.4131278138191964,0.0703043901136508,True,True, 0p8_K 0p8_MK 2p5_K 2p5_MK,0.01,122859.7777777778,5.089409725455528,3.0390157545778007,0.0009140800814657626,0.0020457514380979548,2.689147134856601
2.748_751.37219,751.37219,2.748,0.372190000000046,True,True,0.25460081296273,0.1035462951688852,True,True, 0p8_K 0p8_M 0p8_MK 2p5_K 2p5_MK 8p0_K 8p0_MK,2.3655096726592446,304214.7777777777,5.48318030686182,3.039489065824192,0.0009130844236118206,0.0020457514380979548,2.689147134856601
10.817_675.26575,675.26575,10.817,0.2657500000000254,True,True,0.4114083477714366,0.1615431498065085,True,True, 0p8_MK 2p5_MK,0.01,1298184.0,6.1133362521880095,3.042884136773365,0.0009059742689496712,0.0020457514380979548,2.689147134856601
0.939_572.17938,572.17938,0.939,0.1793800000000374,True,True,0.5026106483690218,0.1811539409938948,True,True, 0p8_K 0p8_MK 2p5_K 2p5_MK 8p0_K 8p0_MK,0.0302734734221614,118172.7777777778,5.072517444205983,3.046332686078354,0.0008988087960490891,0.002036317633016133,2.6911544780509415
3.532_361.07465,361.07465,3.532,0.0746500000000196,True,True,0.5277730989843695,0.1232517852240587,True,True, 0p8_M 2p5_MK 8p0_K 8p0_MK,100.0,534127.1111111111,5.7276446223562045,3.064095101576544,0.0008627895938690943,0.001961143451853764,2.7074906378110994
0.915_352.09598,352.09598,0.915,0.0959799999999972,True,True,0.3730712727271022,0.1563073710661648,True,True, 0p8_M 2p5_K 2p5_M 8p0_K 8p0_M 8p0_MK,100.0,2557431.333333333,6.407803981795821,3.0749591244788017,0.0008414743369491442,0.0019190058311282462,2.7169237056069084
8.886_407.2399,407.2399,8.886,0.2398999999999773,True,True,0.4479345306690993,0.1525137390406045,True,True, 0p8_K 0p8_M 0p8_MK 2p5_K 2p5_MK 8p0_K 8p0_MK,0.1120539678381594,6015073.888888889,6.779240966561919,3.092830067143772,0.000807550950899349,0.0018477407518922191,2.7333589627267245
0.86_661.00037,661.00037,0.86,0.0003699999999753,True,True,0.3998397088885956,0.1167201394034907,True,True, 0p8_K 0p8_M 0p8_MK 2p5_K 2p5_MK 8p0_K 8p0_MK,0.3685866595952042,358666.44444444444,5.55469074753102,3.104017701323432,0.0007870137113041846,0.0018067324734591082,2.743106149543077
4.141_159.04405,159.04405,4.141,0.0440499999999985,True,True,0.4876969219758399,0.1398699875279185,True,True, 0p8_K 0p8_MK 2p5_K 2p5_MK 8p0_K 8p0_MK,0.3202541597171737,975451.3333333334,5.989205606696173,3.10969528376149,0.00077679194994218,0.0017892107913668213,2.7473384911069543
3.149_527.24658,527.24658,3.149,0.2465799999999944,True,True,0.2794756617015994,0.152557031369509,True,True, 0p8_K 0p8_MK 2p5_K 2p5_MK,0.01,158413.0,5.199790818646144,3.1147292459549365,0.0007678400379358406,0.0017745065759654376,2.7509223869051675
3.167_666.82904,666.82904,3.167,0.8290399999999636,True,True,0.2061187020540857,0.1154091725640226,True,True, 0p8_K 0p8_MK 2p5_K 2p5_MK 8p0_K 8p0_MK,0.1941418951519855,2039318.222222222,6.309484999869263,3.118507840412084,0.0007611883969831369,0.0017650375245481464,2.753246057114141
8.904_316.24896,316.24896,8.904,0.2489600000000109,True,True,0.2416373584928271,0.1254073504272072,True,True, 0p8_K 0p8_M 0p8_MK 2p5_K 2p5_MK 8p0_K 8p0_MK,0.4043400407426814,2258237.8888888885,6.353769689754529,3.155173735244937,0.0006995620870717815,0.0016276006806956263,2.7884521371879507
4.551_394.97162,394.97162,4.551,0.9716199999999732,True,True,0.5219587645668701,0.1653703660218422,True,True, 0p8_K 0p8_MK 2p5_K 2p5_MK 8p0_K 8p0_MK,0.0612415054875511,404140.2222222223,5.6065320759310495,3.155668289936801,0.00069876591117457,0.0016276006806956263,2.7884521371879507
0.92_686.09875,686.09875,0.92,0.0987499999999954,True,True,0.3799854134531922,0.1331817513933297,True,True, 0p8_K 0p8_M 0p8_MK 2p5_K 2p5_M 2p5_MK 8p0_K 8p0_M 8p0_MK,0.2212018062300786,427530.5555555556,5.630967159145949,3.181566629435667,0.0006583144236325112,0.001542017853322255,2.8119105980396313
2.912_774.36279,774.36279,2.912,0.3627900000000181,True,True,0.4179543213306613,0.1894055421723274,True,True, 0p8_K 0p8_MK 2p5_K 2p5_MK 8p0_K 8p0_MK,0.0157889034355108,143640.0,5.157275396454035,3.1879989248891136,0.0006486360392670145,0.0015245153167806362,2.8168682079270724
0.852_520.18774,520.18774,0.852,0.1877399999999625,True,True,0.1780355066797557,0.1169588369240823,True,True, 0p8_K 0p8_M 0p8_MK 2p5_K 2p5_MK 8p0_K 8p0_MK,0.1026983485026002,831615.6666666666,5.919922662336672,3.193614197551465,0.0006403033919235577,0.001510067043751462,2.821003770531376
8.115_414.09717,414.09717,8.115,0.0971700000000055,True,True,0.6225989654075318,0.1650448864589913,True,True, 0p8_K 0p8_MK 2p5_K 2p5_MK 8p0_K,0.0133662177464502,487727.0,5.688176798294945,3.203294503934484,0.0006261890890877366,0.0014818378786288563,2.829199308008704
8.035_421.30408,421.30408,8.035,0.304079999999999,True,True,0.1379693279636824,0.1426797691870795,True,True, 0p8_K 0p8_MK 2p5_K 2p5_MK,0.01,353775.0,5.548727139637402,3.2064879346924924,0.0006216015164712818,0.0014760365906586108,2.8309028763042012
2.883_741.34198,741.34198,2.883,0.341980000000035,True,True,0.2953684762312022,0.096440460784629,True,True, 0p8_K 0p8_MK 2p5_K 2p5_MK 8p0_K,0.01,177068.66666666666,5.248141717047255,3.2325235451484406,0.0005854319964355703,0.0013949431363344106,2.855443495673198
2.552_755.20099,755.20099,2.552,0.200990000000047,True,True,0.398134010365785,0.1783567138378388,True,True, 0p8_K 0p8_M 0p8_MK 2p5_K 2p5_MK 8p0_K,0.010313970229741,196160.3333333333,5.292611190831308,3.2385825083777493,0.0005773211813382416,0.0013803769422308823,2.8600023037600986
7.089_427.18677,427.18677,7.089,0.186770000000024,True,True,0.0338502127974521,0.0307287810274985,True,True, 0p8_K 0p8_MK 2p5_K 2p5_MK,0.01,3445518.5555555555,6.537254593114062,3.242220528835503,0.0005725052467804301,0.0013736150191849903,2.8621349692205356
3.903_743.39288,743.39288,3.903,0.392879999999991,True,True,0.2247853084261217,0.1021073954022046,True,True, 0p8_M 2p5_M 8p0_K 8p0_M 8p0_MK,100.0,887046.3333333334,5.9479463050464485,3.2486912475727614,0.0005640385045029286,0.0013580160509112323,2.8670950969325553
2.898_754.33917,754.33917,2.898,0.3391699999999673,True,True,0.3278264077924468,0.1266042454152501,True,True, 0p8_K 0p8_MK 2p5_K 2p5_MK 8p0_K 8p0_M 8p0_MK,0.2436486280164066,204420.66666666663,5.310524800296216,3.252091792860391,0.0005596393031426226,0.0013521355191313013,2.868979778615236
4.033_370.20798,370.20798,4.033,0.2079800000000204,True,True,0.2575862953511319,0.145957711200435,True,True, 0p8_K 0p8_MK 2p5_K 2p5_MK,0.01,290899.3333333333,5.463742725956628,3.2604960020922444,0.0005489136086205269,0.0013308747493220492,2.875862814726556
2.773_473.23569,473.23569,2.773,0.2356899999999768,True,True,0.4487203623447039,0.1378739265427427,True,True, 0p8_K 0p8_MK 2p5_K 2p5_MK 8p0_K 8p0_MK,0.0385508718636578,72030.66666666667,4.857517434328471,3.2800074229522216,0.0005247984903282711,0.001276886467664913,2.893847715625061
10.026_1016.63574,1016.63574,10.026,0.6357400000000553,True,True,0.5146470535099585,0.1652556342563226,True,True, 0p8_K 0p8_MK 2p5_K 2p5_MK 8p0_K,0.01,3910575.888888889,6.592240718252622,3.2957865473600165,0.0005060733323212217,0.0012356772884592373,2.9080949355101082
0.855_453.12164,453.12164,0.855,0.1216400000000135,True,True,0.2936967126113096,0.0506155240963306,True,True, 0p8_K 0p8_MK 2p5_K 2p5_MK,0.01,2034243.5555555555,6.308402948833268,3.3066145685953843,0.0004936116843652358,0.0012095236662992125,2.917385629540547
4.552_391.97321,391.97321,4.552,0.9732099999999946,True,True,0.5377024130816396,0.1454255829157626,True,True, 0p8_K 0p8_MK 2p5_K 2p5_MK,0.0198487513560768,877053.0,5.943025838419694,3.321312552850205,0.0004771857292484864,0.0011734353697889827,2.9305408253810863
10.304_678.479,678.479,10.304,0.4790000000000418,True,True,0.0554597445282006,0.0352338297331644,True,True, 0p8_K 0p8_MK 2p5_K 2p5_MK,0.01,49254295.55555556,7.692444112086904,3.3248408094183897,0.0004733247242791896,0.0011680978017032859,2.9325207933864106
