Compound,m/z,Retention time (min),kmd,pass_relfil,pass_blnkfil,average CV,median CV,pass_cvfil,pass_insource,groups,fc,max,logmax,-logp,-logq,logfc
1.94_464.4911m/z,464.4910554,1.941033333,0.4910553999999933,True,True,0.3817727976417859,0.3306825508077472,False,True, Media cv,,12.217918455333333,1.0869972222432862,,,
1.33_202.9857m/z,202.9857047,1.32955,0.9857047000000136,True,True,0.2417211335975158,0.2098654930730885,False,True, Media cv,,12.391232157111112,1.0931144938197903,,,
2.73_161.5580m/z,161.557972,2.73045,0.5579720000000066,True,True,0.2827029592823642,0.24030119612788,False,False, Media cv insource,,12.450225749111112,1.0951772261871282,,,
1.94_191.6271m/z,191.6271104,1.941033333,0.6271103999999923,True,True,0.2118168153502254,0.227287463873547,False,False, Media cv insource,,12.26098661788889,1.088525418425858,,,
2.15_167.7973m/z,167.7972829,2.147433333,0.797282899999999,True,True,0.2191281242164585,0.2213797793161409,False,False, Media cv insource,,12.353159470666666,1.0917780478945087,,,
2.15_200.6032m/z,200.6031731,2.154566667,0.6031730999999922,True,True,0.2889344677070223,0.2307642160881402,False,True, Media cv,,12.275762356666666,1.089048472445733,,,
1.98_440.7348m/z,440.7348332,1.976733333,0.7348332000000255,True,True,0.3539499136886688,0.3225657128706731,False,True, Media cv,,12.318787859111112,1.0905679763350582,,,
2.08_502.7566m/z,502.7565881,2.076,0.7565880999999877,True,True,0.1860787363325233,0.1241940533810293,True,True, Media,,11.792378047888889,1.0716013936391493,,4.751320808782173,
2.76_148.0585m/z,148.0584701,2.759016667,0.0584700999999938,True,True,0.1580134286428176,0.1228573970726767,True,True, 0um_Ce 250um_Ce Media,0.7956727127526716,10.190143573333332,1.008180303012035,1.0957966798358454,0.8257183539903845,-0.3297529716389335
2.27_274.6536m/z,274.6535973,2.268116667,0.6535973000000013,True,True,0.4734890084647994,0.4743478408445944,False,True, Media cv,,11.946123293333336,1.0772269926928215,,,
2.41_221.9845m/z,221.9844651,2.410366667,0.9844650999999942,True,True,0.2751791654382218,0.2885551280173674,False,True, 250um_Ce cv,100.0,10.738114369222222,1.0309280252239408,1.281015092874621,,6.643856189774724
0.83_292.1579m/z,292.1578506,0.831333333,0.1578506000000175,True,True,0.655028523628418,0.3134553309457684,False,False, 0um_Ce 250um_Ce Media cv insource,2.6648461533887224,11.904606865444444,1.075715057952804,0.8637977399377775,,1.4140522458737834
2.08_143.1186m/z,143.1186452,2.08315,0.1186452000000031,True,True,0.0950619231523549,0.1008560557328054,True,False, Media insource,,11.591035596,1.064122239547389,,,
2.13_319.6883m/z,319.6882577,2.13315,0.6882577000000083,True,True,0.4189904314219544,0.5277250693887778,False,True, Media cv,,11.558454823555556,1.0628997798927824,,,
4.12_197.0609m/z,197.0608745,4.118116667,0.0608745000000112,True,True,0.1417638865370912,0.1497964879753505,True,False, 250um_Ce insource,100.0,10.409343741666667,1.0174233502255308,2.144303698485476,,6.643856189774724
1.87_271.6677m/z,271.6676592,1.869616667,0.6676592000000028,True,True,0.2194661115053872,0.2465000772288664,False,True, Media cv,,11.724145202444443,1.0690811884963431,,,
0.63_200.6172m/z,200.6172328,0.632083333,0.6172328000000107,True,True,0.3985776812114079,0.4215982678167104,False,True, Media cv,,11.564138075777777,1.0631132685045332,,,
1.26_107.5995m/z,107.599521,1.258133333,0.5995209999999958,True,True,0.3259230583734433,0.3914930139810595,False,True, Media cv,,11.354497348222225,1.0551679132166727,,,
0.63_280.1518m/z,280.1518116,0.632083333,0.1518115999999736,True,True,0.3374462214971849,0.2537964929343017,False,True, Media cv,,11.373995734555557,1.055913061048263,,,
0.66_257.6233m/z,257.6233486,0.66065,0.6233485999999857,False,True,,,True,True, relfil,,,,,,
1.20_266.6509m/z,266.650942,1.200716667,0.6509419999999864,True,True,0.308228522771435,0.2160272850260504,False,True, Media cv,,11.269919784555556,1.051920824897139,,,
2.10_354.0797m/z,354.0796527,2.104566667,0.0796526999999969,True,True,0.391067167189676,0.4367050049285346,False,True, Media cv,,10.952217240555555,1.0395020495743286,,,
1.96_227.6359m/z,227.6359497,1.96245,0.6359496999999976,False,True,,,True,True, relfil,,,,,,
2.08_199.6422m/z,199.6421903,2.076,0.64219030000001,True,True,0.1752962803052556,0.1571066324965681,True,False, Media insource,,11.09494695322222,1.04512523013919,,,
2.22_246.6451m/z,246.6451291,2.218133333,0.6451290999999912,True,True,0.026079132216328,0.0268998782621844,True,False, 0um_Ce 250um_Ce Media insource,0.9194793902391232,2230.113695012444,3.348327004688447,1.697091948628408,,-0.12111085731707895
1.84_294.4835m/z,294.4834669,1.841766667,0.4834668999999962,True,True,0.3024203508693443,0.2257397106663334,False,True, Media cv,,10.97487486722222,1.0403995772253476,,,
0.62_312.1757m/z,312.1756841,0.6178,0.1756841000000122,True,True,0.1945798393612323,0.2000098031884678,False,True, Media cv,,11.111119722222222,1.0457578271387682,,,
2.49_364.6954m/z,364.6954064,2.489066667,0.6954064000000244,True,True,0.3001922823188783,0.2491554119376262,False,True, Media cv,,10.926869089666669,1.0384957400039223,,,
